EnstID	Gene	MIS	LOF	Silent	Total
ENST00000402136	THAP4	7	0	2	9
ENST00000215906	ASPHD2	22	3	10	37
ENST00000215904	PDXP	9	2	7	18
ENST00000319406	LCLAT1	1	0	0	1
ENST00000380490	ALOX5AP	15	0	11	26
ENST00000401445	CEACAM21	59	8	33	104
ENST00000357859	RPS28	2	0	0	2
ENST00000357858	Q6IPT3	4	0	1	6
ENST00000256682	ARF3	13	1	6	21
ENST00000330824	GPIHBP1	19	0	8	29
ENST00000256689	SLC38A2	45	0	24	73
ENST00000423085	TSEN15	8	0	0	8
NM_000696.2	ALDH9A1	35	3	17	58
ENST00000335670	RORA	35	4	16	58
ENST00000250971	INS	10	0	7	17
ENST00000250974	FAM108A1	32	0	22	55
ENST00000250979	ENSG00000129973	1	0	0	1
ENST00000254260	RHPN2	120	6	36	168
ENST00000251089	ANGEL1	71	4	15	92
ENST00000350082	ICK	61	7	26	98
ENST00000251081	DSC2	122	9	30	162
ENST00000317019	C11orf44	6	0	4	10
ENST00000256538	ATPBD4	23	1	5	31
ENST00000314124	TMEM40	21	2	10	38
ENST00000314126	AKAP1	21	5	6	32
ENST00000379477	MTRF1	29	9	10	48
ENST00000345080	LIN28B	27	4	10	41
ENST00000345083	SLC45A2	9	0	4	14
ENST00000354505	LMBR1	15	1	11	28
ENST00000314128	STAT2	74	14	19	112
ENST00000345088	DPPA3	37	2	12	51
ENST00000263991	EHBP1	122	18	32	180
ENST00000263997	SLC7A6OS	23	0	8	32
ENST00000397583	RASSF7	23	5	6	35
ENST00000262027	MARS	82	9	27	122
ENST00000228495	KCTD10	39	4	5	50
ENST00000317012	ZBED2	35	1	13	49
ENST00000429849	C12orf71	26	0	9	35
ENST00000429845	NEK10	109	8	45	173
ENST00000398992	ENSG00000214788	2	0	0	2
ENST00000535438	AIM1	16	1	5	24
ENST00000207457	TEKT2	37	1	15	54
ENST00000264071	TUBB4	69	4	42	116
ENST00000357474	ECE2	83	6	39	131
ENST00000334879	DEFB131	11	2	3	17
ENST00000300875	MGC15476	15	2	11	28
ENST00000300873	GNG8	2	1	3	6
ENST00000300870	ZNF267	98	5	21	130
ENST00000497547	RRP1	21	1	19	43
ENST00000445632	CCDC81	60	1	11	76
ENST00000343366	CDHR4	11	0	4	15
ENST00000452341	GIGYF2	22	7	14	44
NM_012294.2	RAPGEF5	41	7	14	69
OTTHUMT00000056433.1	CXorf25	1	0	0	1
ENST00000357916	MAGEA12	108	10	63	181
ENST00000345635	SDSL	37	6	14	58
ENST00000411702	RNF213	372	28	170	581
ENST00000448324	PRRG3	7	0	5	13
ENST00000223140	NOBOX	82	10	33	128
ENST00000223145	GLCCI1	44	4	25	81
ENST00000335473	MYO18B	409	26	173	624
ENST00000335472	SLC10A7	31	3	8	44
ENST00000526136	PCDHA2	254	16	110	383
ENST00000335475	KCNQ1	16	0	21	39
ENST00000419554	ATL2	54	2	10	68
ENST00000335479	DEFB106B	4	1	1	6
ENST00000379442	MUC12	383	3	122	509
ENST00000379440	PRNP	30	2	16	48
ENST00000379441	BAZ2A	100	17	24	146
ENST00000379446	NEDD9	148	12	76	236
ENST00000379448	LOC152485	218	26	76	330
ENST00000379449	ASPH	7	1	5	13
ENST00000378313	C19orf54	16	3	5	25
ENST00000378314	FBXO11	0	0	1	1
ENST00000332843	COLEC10	60	1	19	84
ENST00000265849	PMS2	94	8	41	149
ENST00000245615	MBOAT7	41	4	18	63
ENST00000451586	TPR	6	0	0	6
ENST00000265840	ELMOD1	46	0	20	68
ENST00000265843	EXPH5	243	15	75	337
ENST00000265846	ADAP1	25	3	17	45
ENST00000245618	EPS8L1	48	3	13	66
ENST00000301831	ULK4	164	25	36	239
ENST00000301490	NUDT8	10	1	6	17
ENST00000228644	MYF5	84	7	37	130
ENST00000301838	FADD	11	2	4	17
ENST00000449635	L3MBTL2	3	0	0	4
ENST00000352011	ATP2A3	65	4	47	119
ENST00000228641	MYF6	67	5	41	115
ENST00000328969	ZGPAT	54	4	30	91
ENST00000511437	FAM173B	33	5	3	44
ENST00000316193	CSH1	19	0	10	32
ENST00000416283	PHTF2	51	5	17	82
ENST00000330560	CDCA2	101	10	23	135
ENST00000249064	CCDC117	28	1	4	35
ENST00000416284	FAM19A2	43	9	10	64
ENST00000416288	FLYWCH1	39	1	17	59
ENST00000404098	PLCB1	17	0	5	22
ENST00000449981	DNAH8	273	23	112	420
ENST00000314970	CCDC111	48	5	17	73
ENST00000329146	CRIP2	5	0	9	14
ENST00000329144	DRD1	62	2	34	98
ENST00000317605	MAB21L2	54	0	36	90
ENST00000424269	NXPE1	34	3	9	49
ENST00000313616	MCMDC2	31	4	6	41
ENST00000396554	AMPD3	97	8	25	137
ENST00000322175	TPRX1	60	1	23	92
ENST00000429027	PLEKHA5	100	16	31	162
ENST00000429029	DNAJB6	28	1	7	38
ENST00000209884	KLHL20	63	3	17	84
ENST00000454039	RHBDF1	24	0	8	32
ENST00000266000	DAXX	86	29	37	158
ENST00000314040	ENSG00000176515	1	2	0	3
ENST00000263036	OPTN	44	9	20	76
ENST00000263035	DHTKD1	110	8	34	154
ENST00000263038	PHYH	45	4	21	71
ENST00000338912	VSIG7	11	0	2	13
ENST00000338911	GAL3ST1	58	4	28	90
ENST00000338910	PSPC1	68	6	15	90
ENST00000338916	SYT3	92	1	43	142
ENST00000234371	KISS1R	14	0	5	19
ENST00000333039	NPTXR	41	5	13	59
ENST00000554048	DUXA	55	8	14	80
NM_173495.1	PTCHD1	109	8	52	170
ENST00000497933	LRRC55	72	4	33	110
ENST00000340951	EXD3	124	4	35	165
ENST00000503131	SAMD14	48	2	9	61
ENST00000295822	EIF5A2	14	2	3	22
ENST00000340958	CLDN4	25	1	9	35
ENST00000318109	DERL3	14	1	5	21
ENST00000315758	MDH2	43	1	14	60
ENST00000455637	KIAA1109	115	8	36	163
ENST00000318100	RTEL1	49	1	32	85
ENST00000315757	ITGA11	107	5	76	197
ENST00000428771	HES4	5	0	1	7
ENST00000434258	CD1E	38	3	14	56
ENST00000545289_v68	ZNF286B	43	3	12	58
ENST00000421564	SS18L1	20	1	24	46
ENST00000372450	C1orf84	11	2	5	20
XM_498369.1	UQCRBP1	4	0	4	8
ENST00000395634	C5orf13	18	4	4	28
ENST00000331769	CSF3	12	0	10	22
ENST00000331768	SETD3	60	7	20	87
ENST00000179259	C12orf5	39	1	7	47
ENST00000331762	IMMP2L	30	1	9	44
ENST00000268099	SCAMP2	22	2	10	34
ENST00000508675	C4orf22	14	1	6	21
ENST00000265069	ZFR	91	16	35	146
ENST00000265062	RAB7A	14	1	6	21
ENST00000335867	DACT1	112	14	54	181
ENST00000268097	HEXA	51	5	12	72
ENST00000246672	NR1D1	48	2	22	75
ENST00000332070	PHF6	32	9	8	56
ENST00000305108	NINJ2	14	0	11	25
ENST00000305103	COMMD5	18	3	5	27
ENST00000305105	ZNHIT1	27	3	9	39
ENST00000305107	UGT2B4	119	14	52	191
ENST00000231423	PRLR	17	1	7	29
ENST00000301488	CDK2AP2	8	0	4	12
ENST00000548883	C12orf42	62	5	12	79
ENST00000548884	NR1H4	78	7	34	121
ENST00000301480	ZNF560	176	31	43	260
ENST00000296702	TCERG1	105	48	54	212
ENST00000507142	NEK1	189	34	70	303
ENST00000328957	GALNT9	62	1	27	90
ENST00000370567	ODF2L	55	16	15	92
ENST00000370565	CLCA2	102	8	39	154
ENST00000370563	CLCA4	149	11	48	215
ENST00000381223_v70	ZBED1	45	3	21	69
ENST00000360051	SEPT2	33	3	8	46
ENST00000381363	IGF2AS	10	2	5	17
ENST00000399298	TMEM26	49	6	29	85
ENST00000300688	ATP5L	14	0	1	16
ENST00000399293	TMEM26	6	1	8	15
ENST00000360056	CD84	19	1	7	27
ENST00000370006	TNFRSF6B	14	3	23	41
XM_088691.4	AWAT1	39	2	17	59
ENST00000301159	LIN37	16	1	5	26
ENST00000473635	CADPS	3	0	1	4
ENST00000264335	YWHAE	52	7	25	88
ENST00000569052_v68	RP5-1086D14.3	5	0	6	11
ENST00000278654	U2D3L	5	0	2	7
ENST00000269576	KRT10	69	8	23	106
ENST00000293280	CCL23	15	5	4	25
ENST00000269571	ERBB2	298	11	62	559
ENST00000293288	BAX	11	24	7	44
ENST00000334109	KRTAP9-4	32	4	13	49
ENST00000457095	RIBC1	15	3	3	21
ENST00000343605	SLC35E4	29	1	13	43
ENST00000457091	GRID2IP	76	4	96	182
ENST00000373145	POF1B	51	0	14	70
ENST00000398654	PIAS2	66	7	8	83
ENST00000373146	ST6GALNAC6	33	3	16	52
ENST00000393600	FAM50A	36	2	6	44
ENST00000379161	NUFIP1	61	6	14	82
ENST00000379162	PDK3	51	6	15	74
ENST00000393609	ARAP1	123	9	54	189
ENST00000509231	SATL1	73	13	21	108
ENST00000333850	TPH2	89	6	35	138
ENST00000425491	MAPK9	31	0	4	37
ENST00000373484_v70	SYNC	9	0	2	11
ENST00000333854	Q9NW32	2	0	0	2
ENST00000437036_v68	SKA2	5	0	0	5
ENST00000297071	TRA2A	38	3	9	54
ENST00000305817	PRND	31	2	18	51
ENST00000305815	SLC9A10	186	21	40	263
ENST00000305812	ENSG00000171101	25	0	11	37
ENST00000545353	AFAP1L2	15	3	9	27
ENST00000257894	FAM186B	75	5	17	98
ENST00000309305	ZNF519	60	7	25	93
ENST00000245932	VASP	24	3	13	43
ENST00000454903	FXYD3	7	0	0	7
ENST00000245934	SYMPK	103	7	46	163
ENST00000309309	ATP6V1G3	11	3	2	17
ENST00000358077	DAPK1	143	13	81	244
ENST00000358075	MAGT1	27	3	10	41
ENST00000358078	ACCN4	84	6	34	129
ENST00000547849	CNTN1	37	3	23	64
ENST00000307417	ABCG4	87	2	36	127
ENST00000287912	PRR8	21	2	9	33
ENST00000396383	TSEN34	15	3	8	26
ENST00000396385	MPV17L	9	0	6	15
ENST00000398840_v65	NR2E3	22	0	12	34
XM_371079.2	FBF1	1	0	2	4
ENST00000375742	MSH5	60	9	27	100
ENST00000286067	C10orf12	121	13	28	163
ENST00000286063	PDE11A	141	13	60	234
ENST00000402026	MGC33530	62	4	22	89
ENST00000371776	OBP2A	19	2	13	36
ENST00000277632	FAM188A	47	2	16	67
ENST00000389082	DENND5B	117	11	36	173
ENST00000418931	HLA-DPB1	35	3	18	57
ENST00000372234	ANXA11	24	9	17	54
ENST00000372236	POLH	64	1	12	80
ENST00000372237	TMEM53	32	0	13	45
ENST00000409451	GIGYF2	113	35	38	205
ENST00000433765	CHRM4	51	2	37	90
ENST00000376922	ARHGAP27	32	9	18	62
ENST00000282296	ZNF551	76	8	10	94
ENST00000358933	EDC4	104	11	40	164
ENST00000282292	ZNF773	61	9	28	98
ENST00000230461	TMEM30A	33	13	8	57
ENST00000339083	RHOC	17	1	6	24
ENST00000374694	FZD8	42	4	37	83
ENST00000374695	HSPG2	345	23	172	557
OTTHUMT00000057796.1	RP1-19N1	5	1	0	6
ENST00000374690	AR	179	11	57	250
ENST00000374692	TMEM38B	38	2	14	55
ENST00000256339	KIAA1409	432	49	159	662
ENST00000377340	CRNKL1	124	11	30	168
ENST00000406302	PPP1R12B	35	1	8	47
ENST00000377346	PIK3CD	103	3	34	142
ENST00000377348	VPS28	18	0	9	29
ENST00000393632	MON2	161	23	37	235
ENST00000534327	ZSCAN5C	16	3	8	28
ENST00000244426	FBXO9	29	4	3	36
ENST00000308946	MYEOV	39	5	18	62
ENST00000376694	TRIM15	48	2	24	75
ENST00000308942	SIPA1L2	45	4	13	64
ENST00000308941	PHYHD1	28	1	9	38
ENST00000308940	OR10H5	63	2	30	95
ENST00000198801	MOGAT2	61	3	18	82
NM_006226.1	PLCL1	215	26	67	312
ENST00000298396	SSX3	42	0	13	58
ENST00000359842	RXRG	89	9	27	126
ENST00000359846	NT5C1B	85	6	41	134
ENST00000395123	SLC43A3	51	6	26	84
ENST00000299626	ALG8	48	8	12	72
ENST00000215659	MAPK12	17	1	14	40
ENST00000333843	MBD3L3	18	0	2	20
ENST00000394838	PRKACB	47	6	14	72
ENST00000394836	RAB3IL1	43	3	17	63
ENST00000394835	EFCAB5	122	21	44	192
ENST00000394831	PTPN3	112	21	36	177
ENST00000367593	ADAT2	6	0	1	7
ENST00000261200	ABCC9	308	19	106	447
ENST00000261201	ABCC9	263	17	87	379
ENST00000261207	PPP1R12A	72	9	24	108
ENST00000367595	ACBD6	22	2	6	31
ENST00000261208	HAL	92	5	27	127
XM_070277.6	OC90	93	10	22	128
ENST00000375279	CBFA2T2	62	3	23	92
ENST00000400226	ENSG00000215407	38	5	7	55
ENST00000375274	PTCH1	531	105	228	921
ENST00000375272	GAD1	25	2	7	34
ENST00000281243	QDPR	24	2	9	38
ENST00000389793	LYST	378	49	127	575
ENST00000391713	ZSCAN5A	115	5	34	157
ENST00000391718	ZNF628	102	3	60	165
ENST00000389798	LRCH1	66	6	21	97
ENST00000251943	ALG13	74	9	22	107
ENST00000405764	TMEM196	22	5	8	36
ENST00000317868	ATG4C	44	10	14	70
ENST00000317869	HNRNPCL1	141	6	65	214
ENST00000317861	OR14C36	117	14	47	178
ENST00000559089	UBAP1L	16	2	4	24
ENST00000559087	BMP4	54	2	13	69
ENST00000279907	UHRF1BP1L	144	20	35	204
ENST00000368029	ITLN2	35	4	19	62
ENST00000368020	USF1	43	2	13	60
ENST00000372599	LRRC8A	73	2	41	117
ENST00000304086	LMOD2	0	0	0	1
ENST00000284037	ERBB2IP	35	3	17	59
ENST00000367629	ANGPTL1	52	5	13	70
ENST00000284031	DDAH1	21	1	8	32
ENST00000381140	GTF3A	13	0	3	17
ENST00000309377	AKIP1	10	3	1	15
ENST00000367627	TOR3A	28	1	10	41
ENST00000452421	TMEM59	10	0	3	14
ENST00000372597	SCMH1	40	4	18	66
ENST00000523094	CLINT1	87	10	24	124
ENST00000361509	IGSF9	120	19	54	196
ENST00000361503	NR	2	0	0	3
ENST00000361507	GAB2	60	3	33	97
ENST00000361505	PNP	19	4	6	30
ENST00000529639	FAU	12	1	5	23
ENST00000297163	DAMS	2	0	1	3
ENST00000397714	SEPT10	27	7	9	45
ENST00000397712	SEPT10	30	4	10	46
ENST00000418160	FLOT1	3	0	2	6
ENST00000397710	DECR2	20	1	7	30
ENST00000217402	CHMP4B	16	4	12	35
ENST00000352251	C13orf23	93	6	47	155
ENST00000217407	LBP	65	5	27	99
ENST00000371256	GRIA3	131	11	36	186
ENST00000354366	C14orf102	100	12	34	147
ENST00000320477	CIDEA	13	0	6	20
ENST00000354363	PRPF40A	57	7	17	90
ENST00000311925	CCL19	4	1	0	5
ENST00000371250	PPAP2B	37	1	17	55
ENST00000317135	LRCH2	80	9	15	109
ENST00000317133	ARHGEF7	78	6	30	114
ENST00000357550	MYO16	315	28	109	464
ENST00000357552	SYCP2	178	43	47	285
ENST00000357555	FGFR2	171	10	39	227
ENST00000357559	FXR1	67	15	20	106
ENST00000297913	OR1Q1	50	4	22	76
ENST00000413543	PHF17	20	2	12	34
ENST00000316428	LRRC31	81	5	19	108
ENST00000303766	RBMY1F	2	1	0	3
ENST00000316423	UGDH	45	7	13	71
ENST00000359060	SSU72	5	0	0	5
ENST00000359061	MUC2	312	62	153	552
ENST00000316425	TMEM107	12	2	7	23
ENST00000444172	CIRBP	7	0	0	7
ENST00000444171	TMEM114	2	0	0	2
ENST00000222567	TWISTNB	56	9	13	79
ENST00000255759	FOPNL	15	3	7	37
ENST00000422452	TENM1	8	1	7	17
ENST00000312504	VWC2L	58	2	12	74
ENST00000219551	RHBDL1	18	3	9	30
ENST00000369085	BAG3	49	11	16	76
ENST00000369083	INPP5F	13	0	3	17
ENST00000287078	TYSND1	32	1	25	59
ENST00000369081	INPP5F	10	0	4	15
ENST00000369080	INPP5F	12	1	11	25
ENST00000396373	ETV6	90	19	21	133
ENST00000422453	CNBP	9	2	4	17
ENST00000286307	LSM11	28	1	9	40
ENST00000286301	CSF1R	261	20	103	398
ENST00000321702	B3GNT8	22	1	11	34
NM_004259.4	RECQL5	77	7	36	125
ENST00000257452	RFK	16	3	0	19
ENST00000356208	RBM38	23	2	7	32
ENST00000238875	HSPC159	11	1	5	18
ENST00000395827	TRABD	22	1	10	35
ENST00000395824	ZNF287	73	10	18	102
ENST00000305231	UGT2B7	103	6	32	144
ENST00000304231	HOMER2	69	4	36	111
ENST00000304233	C8orf14	1	0	0	1
ENST00000448471	CDK3	32	1	15	48
ENST00000251127	NALCN	421	33	146	618
ENST00000315192	C12orf42	8	0	0	8
ENST00000315190	C13orf36	19	2	11	32
ENST00000358337	WDR55	31	6	6	44
ENST00000355574	SLC26A8	105	19	44	172
ENST00000355577	TTC18	117	18	39	182
ENST00000355572	PDLIM7	4	0	1	5
ENST00000311856	SLC22A13	37	2	19	59
ENST00000226021	CACNG1	25	0	16	42
ENST00000311852	MMP14	45	1	22	70
ENST00000228515	CSRNP2	50	5	14	72
ENST00000228510	MVK	36	15	12	64
ENST00000428202	POC5	42	4	10	56
ENST00000402328	LPHN2	7	0	4	12
ENST00000368842	LHPP	24	2	9	37
ENST00000368843	SNX27	43	6	13	67
ENST00000368845	OAT	25	3	8	38
ENST00000368847	KIAA1919	41	12	14	68
ENST00000368849	TUFT1	32	1	10	45
ENST00000263549	PARP12	64	7	33	112
ENST00000263545	LUC7L2	17	1	3	22
ENST00000412403_v68	AC003101.1	1	0	2	3
ENST00000265260	PCNP	10	0	4	14
ENST00000225648	HOXB6	18	1	4	23
ENST00000256474	VHL	939	1114	120	2504
ENST00000261944	CDHR2	185	12	71	277
ENST00000453304	UNC5C	151	11	64	228
ENST00000261942	FAF2	41	4	8	55
ENST00000342711	CDC42BPG	112	11	67	195
ENST00000374518	BMS1	152	14	36	205
ENST00000340622	ZNF746	70	1	32	106
ENST00000380371	OR51A2	65	3	35	103
ENST00000380373	OR51A4	92	7	40	140
ENST00000380375	BPHL	25	1	12	42
ENST00000380376	ACER2	11	0	2	13
ENST00000380377	TBCA	8	2	5	17
ENST00000380378	OR51T1	102	10	34	146
ENST00000380379	BPHL	2	0	7	9
ENST00000239450	PCDHB12	207	8	90	306
ENST00000239451	SLC25A2	69	8	23	100
ENST00000481490	FSBP	2	1	3	6
ENST00000227868	PDHX	39	3	22	68
ENST00000456874	DTHD1	34	4	11	51
ENST00000300441	ACSF2	52	8	35	100
ENST00000470794	FAM211A	11	1	6	19
ENST00000301310	ZNF582	58	7	24	90
ENST00000301318	ZFP28	110	14	27	155
ENST00000593412	ENSG00000268040	4	0	1	5
ENST00000381428	TPD52L3	10	1	8	19
ENST00000261805	ANKHD1	52	4	21	77
ENST00000449283	SPANXB2	0	5	0	5
ENST00000341976	ZNF70	41	3	21	65
ENST00000569529	FAM173A	7	0	5	14
ENST00000405409	RBFOX2	33	5	14	55
ENST00000339746	ANKRD6	63	4	27	95
ENST00000411667	C9orf174	18	2	17	38
ENST00000348513	SMARCE1	33	9	7	51
ENST00000307259	PPAP2A	18	2	6	26
ENST00000307257	C11orf63	24	0	12	37
ENST00000244869	EREG	22	6	11	43
ENST00000464889	PCMT1	17	0	3	20
ENST00000480456	JAM2	51	3	13	68
ENST00000480450	CCDC48	21	2	16	41
ENST00000347635	NUP50	27	1	7	35
ENST00000221856	FSD1	54	2	31	88
ENST00000221855	TBCB	25	1	8	35
ENST00000221859	POLR2I	12	2	6	21
ENST00000233379	FAHD2A	20	8	8	37
ENST00000315948	LYSMD3	27	7	4	38
ENST00000249923	COPB1	88	5	25	128
ENST00000315947	OR4N2	152	10	45	207
ENST00000315946	ENSG00000156509	86	9	28	124
ENST00000449862	TMEM150C	23	0	4	29
ENST00000557004	SERPINA4	75	8	48	132
ENST00000268933	EPN3	44	3	24	71
ENST00000328429	APOL4	3	0	0	4
ENST00000328423	APOBR	119	4	28	159
ENST00000332215	Q2M2F3	0	0	0	1
ENST00000558583	SHISA9	35	2	6	44
SU_BRSK2	BRSK2	30	5	18	55
NM_015691.2	WWC3	145	13	46	211
ENST00000332650	OR5K1	76	1	24	103
ENST00000245407	SLC22A5	33	2	30	67
ENST00000330243	IRF7	30	1	12	43
ENST00000330241	ANP32C	71	7	33	112
ENST00000340360	XRRA1	49	9	17	80
ENST00000340369	XIRP1	221	16	83	322
ENST00000338034	ELAC2	56	7	28	93
ENST00000258200	FBXL8	10	0	8	18
ENST00000338037	PLCB1	256	19	96	384
XM_497139.1	GLRA4	38	2	11	55
ENST00000492406	SLC35A5	41	7	9	58
ENST00000336375	ACPP	69	5	21	101
ENST00000259154	KCTD3	90	28	21	140
ENST00000242839	ATP7B	155	3	63	228
ENST00000382448	JMJD7-PLA2G4B	74	5	25	109
XM_373344.2	CXXC1P1	6	0	0	6
ENST00000382985	METTL17	24	1	1	26
ENST00000303202	C8orf22	4	1	2	8
ENST00000303204	PRELID1	12	1	4	18
ENST00000330793	CD300C	41	9	20	70
ENST00000409155	ALAD	28	0	17	46
ENST00000330794	TMEM173	25	1	12	38
ENST00000372577	NUP188	150	12	64	238
ENST00000222008	RABAC1	10	1	4	15
ENST00000495186	EBP	15	4	14	34
ENST00000336737	CECR5	49	5	13	68
ENST00000222002	SULT2A1	48	5	20	75
ENST00000222005	CDC37	47	2	9	58
ENST00000424433	RIN1	22	1	9	32
ENST00000230050	RPS12	5	1	17	25
ENST00000230053	B3GAT2	34	1	23	58
ENST00000424439	NHLRC4	6	0	3	9
ENST00000319460	OTOS	13	2	9	24
ENST00000319466	MCFD2	13	0	8	21
ENST00000598764	ENSG00000267913	6	0	5	11
ENST00000337685	MUM1L1	128	9	25	163
ENST00000337682	FAM60A	22	5	10	37
ENST00000248384	OR1E2	29	2	11	43
ENST00000437936	IGFL1	10	3	3	17
ENST00000264904	USO1	50	6	16	74
ENST00000264903	CNOT6L	77	4	16	97
ENST00000264908	ANXA3	42	2	14	61
ENST00000325954	RNF10	91	2	25	121
ENST00000383718	SLMAP	13	3	9	25
ENST00000383710	CADPS	211	21	67	305
ENST00000331683	SPAG16	128	11	44	186
ENST00000266214	SCARF2	44	3	26	74
ENST00000538173	EIF2S3L	20	0	8	28
ENST00000295981	IL17RC	58	3	34	98
ENST00000295987	SYN1	48	3	19	81
ENST00000295984	PRRT3	41	0	12	53
ENST00000511689	H2AFY	29	3	14	47
ENST00000457326	CAPNS2	26	0	5	31
ENST00000332509	PLA2G6	71	6	25	103
ENST00000309562	OR4B1	68	1	37	106
ENST00000337975	KLHL25	59	4	23	86
ENST00000337979	STX3	31	3	10	45
ENST00000417740	SLC22A24	30	4	7	44
ENST00000333261	HNRNPA1P16	0	0	1	1
ENST00000336089	IFRD2	44	10	25	80
ENST00000341105	GATA2	119	9	35	173
ENST00000336083	RAB6A	13	3	3	19
ENST00000331531	SLC25A10	9	0	7	20
ENST00000331536	CROT	80	9	15	109
ENST00000247712	MPV17L2	11	2	8	22
ENST00000274990	CRIP3	6	5	5	18
ENST00000366991	DTL	55	5	22	82
ENST00000323078	LRRC61	33	1	9	43
ENST00000366996	LPGAT1	30	5	11	47
ENST00000366999	NEK2	60	6	15	85
ENST00000323076	LCP1	70	8	19	103
ENST00000542609	PRLR	7	0	0	7
ENST00000367029	G0S2	4	0	5	9
ENST00000367028	HSD11B1	43	4	9	58
ENST00000367021	IRF6	79	17	28	127
ENST00000367024	TRAF3IP3	14	2	8	24
ENST00000299866	FAM18A	11	16	3	31
ENST00000300167	Q9H6S2	25	5	10	40
ENST00000265748	ANLN	124	10	35	176
ENST00000265742	ANKIB1	94	11	31	138
ENST00000265741	CDK14	80	4	28	119
ENST00000253692	TBC1D5	82	10	20	115
ENST00000253693	CAPN7	57	11	14	83
ENST00000335387	RC3H2	26	5	9	45
ENST00000253697	C3orf20	127	13	45	186
ENST00000434772	ZNF223	67	9	18	94
ENST00000253699	ZFYVE20	71	8	25	105
ENST00000280020	KIAA1328	48	6	15	72
ENST00000372861	KCNK15	43	0	12	55
ENST00000540163	RBM7	31	7	5	44
ENST00000372865	WISP2	10	0	20	30
ENST00000372868	WISP2	34	2	25	61
ENST00000332135	SCRT1	25	0	9	34
ENST00000332132	FAM104B	21	2	5	31
ENST00000332130	TCL6	10	2	7	23
ENST00000361070	RFWD3	50	6	15	73
ENST00000348411	FTSJ1	20	2	10	32
ENST00000155926	TRIB2	44	2	31	77
ENST00000399484	AC073343.1	11	2	1	15
ENST00000320672	SSBP2	26	5	8	46
ENST00000320676	RBMX	97	28	22	166
ENST00000328853	CLEC4G	21	2	13	36
ENST00000328850	FES	135	10	48	200
ENST00000261707	SLC6A4	62	8	45	118
ENST00000544766	MAGEC3	70	6	20	98
ENST00000308775	DAG1	87	3	18	110
ENST00000546611	SART3	3	1	1	5
ENST00000359263	MYOF	193	20	68	300
ENST00000306645	C17orf62	18	1	5	25
ENST00000296518	GUCY1A3	154	17	49	225
ENST00000296519	CEP44	38	4	11	55
ENST00000430451	SYT16	109	12	30	152
ENST00000357641	BRPF3	105	6	44	156
ENST00000296511	ANXA5	27	1	6	36
ENST00000306648	RGS12	13	1	6	21
ENST00000296513	ADAD1	100	16	32	152
ENST00000398283	HDAC2	36	10	13	66
ENST00000543264	SHD	43	2	13	59
ENST00000242067	BBS9	236	17	69	330
ENST00000543266	LHFPL3	13	2	9	24
ENST00000531967	ECHDC1	25	4	12	43
ENST00000515574	USP17L27	18	1	6	25
ENST00000278193	LIN7C	18	2	12	33
ENST00000278194	Q6PEB8	0	0	2	2
ENST00000278198	LRRC4C	202	29	85	318
ENST00000287272	UNC5D	240	17	108	372
ENST00000357647	HIST1H3A	13	1	7	21
ENST00000319921	RNF213	56	10	30	100
NM_212559.1	XKRX	57	4	22	83
ENST00000313929	GBAP	11	3	5	21
ENST00000258947	CALCOCO2	32	4	10	47
ENST00000437150	GCA	19	4	7	32
ENST00000437154	ADAM28	51	2	32	88
ENST00000377993	CMAHP	2	0	0	3
ENST00000377990	CEP68	66	8	19	102
ENST00000377996	TMEM8B	21	1	10	32
ENST00000392876	NT5DC3	52	10	21	85
ENST00000392870	GRK5	59	8	14	83
ENST00000481427	CCL15	19	1	4	26
ENST00000392872	TDG	42	10	19	81
ENST00000536468	TRAF2	43	4	19	67
ENST00000375846	S1PR3	48	2	34	84
ENST00000375847	DNAJC16	66	6	25	100
ENST00000375845	YSK4	197	24	56	279
ENST00000374719	EDA2R	33	2	13	49
ENST00000327946	GRID1	218	10	103	338
ENST00000530705	TPT1	17	0	1	21
ENST00000407775	ZFPM2	287	20	101	409
ENST00000374716	FSD1L	4	0	4	8
ENST00000397994	AIRE	29	1	17	48
ENST00000358136	VPS13D	381	30	134	561
ENST00000393471	LIPT1	24	6	8	38
ENST00000358133	ENSG00000197865	37	3	22	62
ENST00000358130	HMGN5	13	8	9	31
ENST00000360840	MRPL37	36	1	13	52
ENST00000291890	NCR1	73	5	21	101
ENST00000358138	C8orf86	20	0	7	29
ENST00000389961	HEATR5A	108	11	35	160
ENST00000425280	LDB1	28	5	12	48
ENST00000287898	ENSG00000038102	28	6	12	48
ENST00000389968	GYLTL1B	8	1	3	12
ENST00000545148	EXOC4	29	2	11	43
ENST00000233638	TLX2	12	1	2	16
ENST00000321602_v68	FAM86B1	18	4	2	24
ENST00000329819	MRPL11	11	0	7	18
ENST00000233630	PCGF1	15	0	7	23
ENST00000402696	TF	122	20	42	187
ENST00000251453	RPS16	20	2	9	33
ENST00000535286	TDRD3	46	5	19	72
ENST00000294119	UBXN1	31	2	6	42
ENST00000294117	GNG3	7	2	2	12
ENST00000326092	RPL21	13	1	7	21
ENST00000424881	ZNF655	38	1	8	47
ENST00000021776	CCT8L1	10	2	4	16
ENST00000529010	NUCB2	34	7	5	48
ENST00000289361	BTN3A1	56	5	29	93
ENST00000372003	TSPAN1	14	0	6	20
ENST00000396641	LRRC3B	64	3	23	91
ENST00000409642	LYPD6B	24	2	11	40
ENST00000372006	PIK3R3	43	8	8	61
